list-id-s,1,40,1,120,182166,1518,0
list-id-s,1,80,1,240,311138,1296,0
list-id-s,4,10,1,120,201945,1682,0
list-id-s,4,20,1,240,202365,843,0
list-id-s,4,40,1,480,1450795,3022,0
list-id-s,4,80,1,960,631859,658,0
list-id-s,8,10,1,240,324757,1353,0
list-id-s,8,20,1,480,402119,837,0
list-id-s,8,40,1,960,731978,762,0
list-id-s,8,80,1,1920,1486328,774,0
list-id-s,12,10,1,360,447827,1243,0
list-id-s,12,20,1,720,1623507,2254,0
list-id-s,12,40,1,1440,1094189,759,0
list-id-s,12,80,1,2880,2354437,817,0
list-id-s,16,10,1,480,479336,998,0
list-id-s,16,20,1,960,595065,619,0
list-id-s,16,40,1,1920,1527579,795,0
list-id-s,16,80,1,3840,3778863,984,0
list-id-m,1,10,1,30,172791,5759,121
list-id-m,1,20,1,60,146547,2442,84
list-id-m,1,40,1,120,158669,1322,63
list-id-m,1,80,1,240,243614,1015,127
list-id-m,4,10,1,120,168895,1407,1182
list-id-m,4,20,1,240,303673,1265,2294
list-id-m,4,40,1,480,441955,920,1675
list-id-m,4,80,1,960,915336,953,2108
list-id-m,8,10,1,240,375050,1562,2822
list-id-m,8,20,1,480,580542,1209,4498
list-id-m,8,40,1,960,941019,980,5512
list-id-m,8,80,1,1920,1781900,928,5303
list-id-m,12,10,1,360,519401,1442,3626
list-id-m,12,20,1,720,813486,1129,7361
list-id-m,12,40,1,1440,1294238,898,7988
list-id-m,12,80,1,2880,2630314,913,10065
list-id-m,16,10,1,480,647781,1349,7719
list-id-m,16,20,1,960,1003134,1044,10876
list-id-m,16,40,1,1920,1708186,889,10801
list-id-m,16,80,1,3840,3556079,926,14206
list-none-m,1,1000,1,3000,1322212,440,37
list-none-m,1,1000,1,3000,903695,301,43
list-none-m,1,1000,1,3000,600978,200,36
list-none-m,2,1000,1,6000,6704020,1117,898
list-none-m,2,1000,1,6000,4694704,782,527
list-none-m,2,1000,1,6000,3208465,534,305
list-none-m,4,1000,1,12000,16214819,1351,3659
list-none-m,4,1000,1,12000,8364531,697,1244
list-none-m,4,1000,1,12000,5503946,458,608
list-none-m,8,1000,1,24000,45504179,1896,14181
list-none-m,8,1000,1,24000,20156851,839,4496
list-none-m,8,1000,1,24000,10816075,450,1636
list-none-m,12,1000,1,36000,95293600,2647,34374
list-none-m,12,1000,1,36000,38272284,1063,10423
list-none-m,12,1000,1,36000,18202619,505,3388
list-none-s,1,1000,1,3000,1181943,393,0
list-none-s,1,1000,1,3000,727804,242,0
list-none-s,1,1000,1,3000,469796,156,0
list-none-s,2,1000,1,6000,7549519,1258,0
list-none-s,2,1000,1,6000,4610742,768,0
list-none-s,2,1000,1,6000,2691844,448,0
list-none-s,4,1000,1,12000,14849095,1237,0
list-none-s,4,1000,1,12000,7026805,585,0
list-none-s,4,1000,1,12000,4177247,348,0
list-none-s,8,1000,1,24000,34867244,1452,0
list-none-s,8,1000,1,24000,14293010,595,0
list-none-s,8,1000,1,24000,7126073,296,0
list-none-s,12,1000,1,36000,77839545,2162,0
list-none-s,12,1000,1,36000,27653788,768,0
list-none-s,12,1000,1,36000,11694680,324,0
list-none-m,1,1000,1,3000,3790085,1263,37
list-none-m,2,1000,1,6000,14945682,2490,3683
list-none-m,4,1000,1,12000,37120624,3093,7792
list-none-m,8,1000,1,24000,200424113,8351,61810
list-none-m,12,1000,1,36000,432832969,12023,145902
list-none-m,16,1000,1,48000,788952604,16436,254783
list-none-m,24,1000,1,72000,1886957460,26207,668967
list-none-s,1,1000,1,3000,3631646,1210,0
list-none-s,2,1000,1,6000,8228032,1371,0
list-none-s,4,1000,1,12000,26227273,2185,0
list-none-s,8,1000,1,24000,113999430,4749,0
list-none-s,12,1000,1,36000,339542797,9431,0
list-none-s,16,1000,1,48000,522709778,10889,0
list-none-s,24,1000,1,72000,2441167322,33905,0
list-id-none,1,1,1,3,115088,38362,0
list-id-none,1,2,1,6,125178,20863,0
list-id-none,1,4,1,12,131540,10961,0
list-id-none,1,8,1,24,130321,5430,0
list-id-none,1,16,1,48,140610,2929,0
list-id-none,4,1,1,12,151603,12633,0
list-id-none,4,8,1,96,252856,2633,0
list-id-none,8,1,1,24,285968,11915,0
list-id-none,8,2,1,48,296835,6184,0
list-id-none,8,4,1,96,284955,2968,0
list-id-none,12,1,1,36,493778,13716,0
list-id-none,12,2,1,72,414629,5758,0
list-id-none,12,4,1,144,398801,2769,0
list-id-none,16,1,1,48,552725,11515,0
list-id-none,16,2,1,96,534162,5564,0
list-id-none,16,4,1,192,1674180,8719,0
list-id-none,16,8,1,384,1764286,4594,0
list-id-s,1,10,1,30,131598,4386,0
list-id-s,1,20,1,60,143928,2398,0
list-id-s,1,40,1,120,176849,1473,0
list-id-s,1,80,1,240,228697,952,0
list-id-s,4,10,1,120,289368,2411,0
list-id-s,4,20,1,240,455383,1897,0
list-id-s,4,40,1,480,582104,1212,0
list-id-s,4,80,1,960,745909,776,0
list-id-s,8,10,1,240,347397,1447,0
list-id-s,8,20,1,480,726955,1514,0
list-id-s,8,40,1,960,1250963,1303,0
list-id-s,8,80,1,1920,2014388,1049,0
list-id-s,12,10,1,360,492149,1367,0
list-id-s,12,20,1,720,945965,1313,0
list-id-s,12,40,1,1440,1838271,1276,0
list-id-s,12,80,1,2880,3774370,1310,0
list-id-s,16,10,1,480,596115,1241,0
list-id-s,16,20,1,960,1013100,1055,0
list-id-s,16,40,1,1920,4383769,2283,0
list-id-s,16,80,1,3840,4574609,1191,0
list-id-m,1,10,1,30,392516,13083,1191
list-id-m,1,20,1,60,549099,9151,929
list-id-m,1,40,1,120,862743,7189,1003
list-id-m,1,80,1,240,1561271,6505,1012
list-id-m,4,10,1,120,441706,3680,4381
list-id-m,4,20,1,240,828120,3450,4980
list-id-m,4,40,1,480,3692707,7693,12789
list-id-m,4,80,1,960,4033660,4201,9270
list-id-m,8,10,1,240,1521497,6339,24851
list-id-m,8,20,1,480,2743926,5716,31655
list-id-m,8,40,1,960,4788639,4988,28562
list-id-m,8,80,1,1920,5925776,3086,18374
list-id-m,12,10,1,360,2269997,6305,35541
list-id-m,12,20,1,720,3350581,4653,38596
list-id-m,12,40,1,1440,6008954,4172,35385
list-id-m,12,80,1,2880,10882378,3778,41745
list-id-m,16,10,1,480,2152721,4484,26422
list-id-m,16,20,1,960,3091807,3220,25476
list-id-m,16,40,1,1920,6480496,3375,41835
list-id-m,16,80,1,3840,14417653,3754,58458
list-none-m,1,1000,1,3000,5418171,1806,812
list-none-m,1,1000,1,3000,5165320,1721,908
list-none-m,1,1000,1,3000,4799176,1599,919
list-none-m,2,1000,1,6000,11704326,1950,1864
list-none-m,2,1000,1,6000,9079956,1513,1390
list-none-m,2,1000,1,6000,5662022,943,867
list-none-m,4,1000,1,12000,24019066,2001,4857
list-none-m,4,1000,1,12000,12669585,1055,2117
list-none-m,4,1000,1,12000,9415810,784,1270
list-none-m,8,1000,1,24000,67255182,2802,20737
list-none-m,8,1000,1,24000,33246014,1385,7809
list-none-m,8,1000,1,24000,16403465,683,2646
list-none-m,12,1000,1,36000,130293405,3619,45712
list-none-m,12,1000,1,36000,61192419,1699,18733
list-none-m,12,1000,1,36000,33135178,920,6647
list-none-s,1,1000,1,3000,2929450,976,0
list-none-s,1,1000,1,3000,2320604,773,0
list-none-s,1,1000,1,3000,1692268,564,0
list-none-s,2,1000,1,6000,9686769,1614,0
list-none-s,2,1000,1,6000,6755513,1125,0
list-none-s,2,1000,1,6000,4692545,782,0
list-none-s,4,1000,1,12000,17841598,1486,0
list-none-s,4,1000,1,12000,8864538,738,0
list-none-s,4,1000,1,12000,6360844,530,0
list-none-s,8,1000,1,24000,51033631,2126,0
list-none-s,8,1000,1,24000,42336176,1764,0
