1
list-none-m,1,1000,1,3000,5842180,1947, 0
1
list-none-m,2,1000,1,6000,33979712,5663, 0
1
list-none-m,4,1000,1,12000,92798668,7733, 0
1
list-none-m,8,1000,1,24000,432440945,18018, 437500
1
list-none-m,12,1000,1,36000,1178885680,32746, 458333
1
list-none-m,16,1000,1,48000,2168855257,45184, 875000
1
list-none-m,24,1000,1,72000,5266435648,73144, 2145833
1
list-none-s,1,1000,1,3000,4362923,1454, 0
1
list-none-s,2,1000,1,6000,17645799,2940, 0
1
list-none-s,4,1000,1,12000,57623982,4801, 0
1
list-none-s,8,1000,1,24000,399758773,16656, 0
1
list-none-s,12,1000,1,36000,1033942515,28720, 0
1
list-none-s,16,1000,1,48000,2520308192,52506, 0
1
list-none-s,24,1000,1,72000,10623038041,147542, 0
4
list-i-none,1,1,1,3,163253,54417, 0
4
list-i-none,1,2,1,6,168036,28006, 0
4
list-i-none,1,4,1,12,158052,13171, 0
4
list-i-none,1,8,1,24,192986,8041, 0
4
list-i-none,1,16,1,48,229126,4773, 0
4
list-i-none,4,1,1,12,198243,16520, 0
4
list-i-none,4,2,1,24,195440,8143, 0
4
list-i-none,4,4,1,48,232988,4853, 0
4
list-i-none,4,8,1,96,187495,1953, 0
4
4
list-i-none,8,1,1,24,499211,20800, 0
4
list-i-none,8,2,1,48,263680,5493, 0
4
list-i-none,8,4,1,96,273387,2847, 0
4
list-i-none,8,8,1,192,257866,1343, 0
4
4
list-i-none,12,1,1,36,392066,10890, 0
4
list-i-none,12,2,1,72,355522,4937, 0
4
list-i-none,12,4,1,144,384604,2670, 0
4
4
4
list-i-none,16,1,1,48,543912,11331, 0
4
list-i-none,16,2,1,96,497700,5184, 0
4
list-i-none,16,4,1,192,457460,2382, 0
4
4
4
list-i-s,1,10,1,30,152132,5071, 0
4
list-i-s,1,20,1,60,204203,3403, 0
4
list-i-s,1,40,1,120,361130,3009, 0
4
list-i-s,1,80,1,240,723045,3012, 0
4
list-i-s,4,10,1,120,223482,1862, 0
4
list-i-s,4,20,1,240,449064,1871, 0
4
list-i-s,4,40,1,480,1151791,2399, 0
4
list-i-s,4,80,1,960,3563516,3711, 0
4
list-i-s,8,10,1,240,507416,2114, 0
4
list-i-s,8,20,1,480,1152892,2401, 0
4
list-i-s,8,40,1,960,3327610,3466, 0
4
list-i-s,8,80,1,1920,10734260,5590, 0
4
list-i-s,12,10,1,360,1543121,4286, 0
4
list-i-s,12,20,1,720,4842882,6726, 0
4
list-i-s,12,40,1,1440,16322089,11334, 0
4
list-i-s,12,80,1,2880,62018444,21534, 0
4
list-i-s,16,10,1,480,2446803,5097, 0
4
list-i-s,16,20,1,960,7756694,8079, 0
4
list-i-s,16,40,1,1920,37648150,19608, 0
4
list-i-s,16,80,1,3840,147563503,38427, 0
4
list-i-m,1,10,1,30,163972,5465, 0
4
list-i-m,1,20,1,60,255737,4262, 0
4
list-i-m,1,40,1,120,367984,3066, 0
4
list-i-m,1,80,1,240,746499,3110, 0
4
list-i-m,4,10,1,120,538625,4488, 0
4
list-i-m,4,20,1,240,840658,3502, 0
4
list-i-m,4,40,1,480,1504160,3133, 0
4
list-i-m,4,80,1,960,4394945,4578, 0
4
list-i-m,8,10,1,240,602085,2508, 0
4
list-i-m,8,20,1,480,1312011,2733, 0
4
list-i-m,8,40,1,960,3931951,4095, 0
4
list-i-m,8,80,1,1920,15029186,7827, 0
4
list-i-m,12,10,1,360,837975,2327, 0
4
list-i-m,12,20,1,720,2907612,4038, 0
4
list-i-m,12,40,1,1440,9099964,6319, 0
4
list-i-m,12,80,1,2880,30168225,10475, 3645833
4
list-i-m,16,10,1,480,1548348,3225, 0
4
list-i-m,16,20,1,960,3588935,3738, 0
4
list-i-m,16,40,1,1920,14756062,7685, 0
4
list-i-m,16,80,1,3840,45540808,11859, 0
4
list-none-m,1,1000,1,3000,1325482,441, 0
8
list-none-m,1,1000,1,3000,928841,309, 0
16
list-none-m,1,1000,1,3000,687131,229, 0
4
list-none-m,2,1000,1,6000,6694335,1115, 0
8
list-none-m,2,1000,1,6000,4842986,807, 0
16
list-none-m,2,1000,1,6000,3352739,558, 0
4
list-none-m,4,1000,1,12000,17444119,1453, 0
8
list-none-m,4,1000,1,12000,9535527,794, 0
16
list-none-m,4,1000,1,12000,6027567,502, 0
4
list-none-m,8,1000,1,24000,56094120,2337, 0
8
list-none-m,8,1000,1,24000,21514137,896, 0
16
list-none-m,8,1000,1,24000,13431358,559, 0
4
list-none-m,12,1000,1,36000,138472549,3846, 0
8
list-none-m,12,1000,1,36000,48385136,1344, 0
16
list-none-m,12,1000,1,36000,24146898,670, 0
4
list-none-s,1,1000,1,3000,1249134,416, 0
8
list-none-s,1,1000,1,3000,837906,279, 0
16
list-none-s,1,1000,1,3000,552298,184, 0
4
list-none-s,2,1000,1,6000,6337913,1056, 0
8
list-none-s,2,1000,1,6000,4771840,795, 0
16
list-none-s,2,1000,1,6000,2942073,490, 0
4
list-none-s,4,1000,1,12000,15414622,1284, 0
8
list-none-s,4,1000,1,12000,8349179,695, 0
16
list-none-s,4,1000,1,12000,4765103,397, 0
4
list-none-s,8,1000,1,24000,43038162,1793, 0
8
list-none-s,8,1000,1,24000,17520344,730, 0
16
list-none-s,8,1000,1,24000,8138223,339, 0
4
list-none-s,12,1000,1,36000,114636042,3184, 0
8
list-none-s,12,1000,1,36000,38541474,1070, 0
16
list-none-s,12,1000,1,36000,16692832,463, 0
1
list-none-m,1,1000,1,3000,4185536,1395, 0
1
list-none-m,2,1000,1,6000,26016334,4336, 0
1
list-none-m,4,1000,1,12000,105558815,8796, 0
1
list-none-m,8,1000,1,24000,474924890,19788, 250000
1
list-none-m,12,1000,1,36000,1176893520,32691, 416666
1
list-none-m,16,1000,1,48000,1968912804,41019, 718750
1
list-none-m,24,1000,1,72000,5346677462,74259, 2104166
1
list-none-s,1,1000,1,3000,4041982,1347, 0
1
list-none-s,2,1000,1,6000,18478828,3079, 0
1
list-none-s,4,1000,1,12000,89604864,7467, 0
1
list-none-s,8,1000,1,24000,424587208,17691, 0
1
list-none-s,12,1000,1,36000,963602769,26766, 0
1
list-none-s,16,1000,1,48000,2582863424,53809, 0
1
list-none-s,24,1000,1,72000,9612456598,133506, 0
4
list-i-none,1,1,1,3,156191,52063, 0
4
list-i-none,1,2,1,6,160226,26704, 0
4
list-i-none,1,4,1,12,218739,18228, 0
4
list-i-none,1,8,1,24,140949,5872, 0
4
list-i-none,1,16,1,48,180132,3752, 0
4
list-i-none,4,1,1,12,216283,18023, 0
4
4
list-i-none,4,4,1,48,153517,3198, 0
4
4
4
list-i-none,8,1,1,24,301229,12551, 0
4
list-i-none,8,2,1,48,285729,5952, 0
4
list-i-none,8,4,1,96,251899,2623, 0
4
list-i-none,8,8,1,192,320109,1667, 0
4
4
list-i-none,12,1,1,36,356422,9900, 0
4
list-i-none,12,2,1,72,348720,4843, 0
4
list-i-none,12,4,1,144,343635,2386, 0
4
list-i-none,12,8,1,288,396844,1377, 0
4
4
list-i-none,16,1,1,48,424190,8837, 0
4
list-i-none,16,2,1,96,494317,5149, 0
4
list-i-none,16,4,1,192,467602,2435, 0
4
list-i-none,16,8,1,384,488820,1272, 0
4
4
list-i-s,1,10,1,30,154188,5139, 0
4
list-i-s,1,20,1,60,245805,4096, 0
4
list-i-s,1,40,1,120,349654,2913, 0
4
list-i-s,1,80,1,240,725717,3023, 0
4
list-i-s,4,10,1,120,246631,2055, 0
4
list-i-s,4,20,1,240,453150,1888, 0
4
list-i-s,4,40,1,480,1142124,2379, 0
4
list-i-s,4,80,1,960,3519572,3666, 0
4
list-i-s,8,10,1,240,508928,2120, 0
4
list-i-s,8,20,1,480,1005071,2093, 0
4
list-i-s,8,40,1,960,3022936,3148, 0
4
list-i-s,8,80,1,1920,11052714,5756, 0
4
list-i-s,12,10,1,360,880197,2444, 0
4
list-i-s,12,20,1,720,4133575,5741, 0
4
list-i-s,12,40,1,1440,15894351,11037, 0
4
list-i-s,12,80,1,2880,56434770,19595, 0
4
